Customer ID,Date,Subtotal,State,Country
3414,9/13/2010,57.12,,Canada
3663,9/13/2010,34.6,,Canada
3588,9/13/2010,14.2,,United States
3664,9/13/2010,71.08,,Canada
3665,9/13/2010,15.26,,Canada
3444,9/13/2010,31.41,,Canada
3666,9/14/2010,65.71,,Canada
3667,9/14/2010,30.17,,Canada
3669,9/14/2010,370.74,,Canada
1129,9/14/2010,139.45,,Canada
1155,9/14/2010,38.7,,Canada
3670,9/14/2010,24.75,,Canada
3671,9/14/2010,23.86,,Canada
3672,9/14/2010,33.96,,Canada
3674,9/14/2010,32.4,,United States
3676,9/15/2010,105.11,,Canada
1657,9/15/2010,6.05,,Canada
3677,9/15/2010,11.95,,United States
3070,9/15/2010,41.85,,Canada
3678,9/15/2010,15.03,,Canada
3675,9/15/2010,97.35,,Canada
3679,9/15/2010,9.94,,Canada
3680,9/15/2010,129.78,,Canada
2501,9/15/2010,50.79,,Canada
2278,9/16/2010,28.25,,Canada
3681,9/16/2010,23.05,,Canada
3682,9/16/2010,10.17,,Canada
3684,9/16/2010,69.95,,Canada
3089,9/16/2010,426.03,,Canada
3686,9/16/2010,96.78,,Canada
2568,9/16/2010,54.58,,Canada
3187,9/16/2010,29.21,,Canada
3687,9/16/2010,109.38,,Canada
3688,9/16/2010,120.02,,Canada
3689,9/16/2010,60.23,,Canada
875,9/17/2010,14.2,,Canada
2916,9/17/2010,22.77,,Canada
3690,9/17/2010,51.08,,Canada
3691,9/17/2010,86.42,,Canada
3687,9/17/2010,37.57,,Canada
3692,9/17/2010,20.69,,Canada
3693,9/17/2010,25.43,,Canada
1623,9/18/2010,51.58,,Canada
3622,9/18/2010,107.84,,Canada
2793,9/18/2010,44.31,,Canada
3694,9/18/2010,64.59,,Canada
3695,9/18/2010,26.39,,Canada
1740,9/19/2010,41.58,,Canada
3696,9/19/2010,6.22,,Canada
3697,9/19/2010,61.07,,Canada
3699,9/19/2010,8.57,,Canada
3153,9/20/2010,183.38,,Canada
3700,9/20/2010,31.81,,Canada
3701,9/20/2010,89.01,,Canada
3703,9/20/2010,57.29,,Canada
3702,9/20/2010,46.5,,Canada
3704,9/20/2010,21.7,,Canada
2348,9/20/2010,54.35,,Canada
3705,9/20/2010,46.95,,Canada
3706,9/20/2010,24.26,,Canada
3706,9/20/2010,7.35,,Canada
3708,9/20/2010,18.7,,Canada
3709,9/20/2010,131.25,,Canada
3710,9/20/2010,15.76,,Canada
3711,9/20/2010,169.26,,Canada
3712,9/20/2010,24.62,,Canada
3713,9/20/2010,22.04,,Canada
3714,9/20/2010,33.67,,Canada
2777,9/20/2010,110.74,,Canada
3715,9/21/2010,64.62,,Canada
3717,9/21/2010,22,,United States
3593,9/21/2010,49.78,,Canada
3718,9/21/2010,52.21,,Canada
3600,9/21/2010,66.5,,Canada
3503,9/21/2010,119.16,,Canada
3720,9/21/2010,32.71,,Canada
3593,9/21/2010,88.25,,Canada
1653,9/21/2010,29.61,,Canada
3723,9/21/2010,59.85,,Canada
3317,9/22/2010,62.11,,Canada
965,9/22/2010,83,,Canada
3722,9/22/2010,108.76,,Canada
3724,9/22/2010,87.31,,Canada
3722,9/22/2010,18.65,,Canada
2771,9/22/2010,109.62,,Canada
3725,9/22/2010,14.65,,Canada
3726,9/22/2010,14.35,,Canada
3690,9/22/2010,49.16,,Canada
3727,9/22/2010,84.23,,Canada
3728,9/22/2010,118.44,,Canada
1266,9/22/2010,53.65,,Canada
3730,9/23/2010,30.87,,Canada
3731,9/23/2010,26.33,,Canada
3732,9/23/2010,33,,Canada
3733,9/23/2010,17.97,,Canada
2651,9/23/2010,49.83,,Canada
3142,9/23/2010,8.93,,Canada
3027,9/23/2010,66.22,,Canada
3735,9/23/2010,123.74,,Canada
3736,9/23/2010,22.66,,Canada
3163,9/23/2010,64.24,,Canada
3590,9/24/2010,70.29,,Canada
2201,9/24/2010,24.3,,Canada
3738,9/24/2010,98.25,,Canada
3737,9/24/2010,49.21,,Canada
1787,9/24/2010,80.06,,Canada
1803,9/24/2010,78.42,,Canada
3739,9/24/2010,45.99,,Canada
3376,9/24/2010,60.35,,Canada
3740,9/24/2010,79.8,,Canada
3212,9/25/2010,29.58,,Canada
3742,9/25/2010,49.06,,Canada
3743,9/25/2010,135.81,,Canada
3744,9/26/2010,57.07,,Canada
3745,9/26/2010,61.7,,Canada
3748,9/26/2010,14.91,,Canada
3749,9/26/2010,150.99,,Canada
3747,9/26/2010,48.55,,Canada
3751,9/26/2010,65.26,,Canada
3753,9/26/2010,37.86,,Canada
3754,9/26/2010,79.44,,Canada
3755,9/27/2010,41.98,,Canada
1892,9/27/2010,43.58,,Canada
3756,9/27/2010,54.24,,Canada
3757,9/27/2010,15.76,,Canada
3758,9/27/2010,23.7,,Australia
3759,9/27/2010,34.38,,Canada
3760,9/28/2010,12.88,,Canada
3761,9/28/2010,10.7,,Canada
730,9/28/2010,32.71,,Canada
3762,9/28/2010,9.35,,Canada
3763,9/28/2010,156.67,,Canada
3519,9/28/2010,71.19,,Canada
3732,9/28/2010,16.5,,Canada
3766,9/28/2010,5.54,,Canada
3764,9/28/2010,251.03,,Canada
1972,9/28/2010,73.11,,Canada
3767,9/28/2010,81.59,,Canada
1678,9/28/2010,225.9,,Canada
3768,9/28/2010,44.97,,Canada
3769,9/28/2010,49.44,,Canada
3771,9/29/2010,18,,United States
3772,9/29/2010,34.63,,Canada
3773,9/29/2010,264.57,,Canada
3775,9/29/2010,46.82,,Canada
3776,9/29/2010,181.65,,Canada
1266,9/29/2010,15.9,,Canada
3679,9/29/2010,39.32,,Canada
3777,9/29/2010,10.4,,Canada
2514,9/30/2010,25.04,,Canada
3779,9/30/2010,30.87,,Canada
3607,9/30/2010,25.43,,Canada
3780,9/30/2010,343.98,,Canada
3782,9/30/2010,80.27,,Canada
1971,9/30/2010,98.99,,Canada
2995,9/30/2010,199.5,,Canada
2568,9/30/2010,75.99,,Canada
2980,9/30/2010,30.56,,Canada
1310,9/30/2010,44.13,,Canada
3783,9/30/2010,20.53,,Canada
3784,9/30/2010,27.01,,Canada
3785,9/30/2010,55.39,,Canada
3786,10/1/2010,75.54,,Canada
3787,10/1/2010,15.12,,Canada
3376,10/1/2010,30.79,,Canada
3788,10/1/2010,169.73,,Canada
3765,10/1/2010,116.94,,Canada
3789,10/1/2010,22.31,,Canada
2004,10/1/2010,32.66,,Canada
3722,10/1/2010,188.94,,Canada
2504,10/1/2010,70.34,,Canada
3790,10/1/2010,242.33,,Canada
3792,10/1/2010,79.22,,Canada
3793,10/2/2010,96.81,,Canada
3794,10/2/2010,27.97,,Canada
3795,10/2/2010,15.23,,Canada
3264,10/2/2010,46.27,,Canada
3798,10/3/2010,42.17,,Canada
3799,10/3/2010,22.52,,Canada
3801,10/3/2010,86.04,,Canada
3543,10/3/2010,41.81,,Canada
3802,10/3/2010,35.54,,Canada
3755,10/3/2010,14.52,,Canada
3803,10/4/2010,50.57,,Canada
3804,10/4/2010,365.04,,Canada
3805,10/4/2010,47.01,,Canada
3806,10/4/2010,25.26,,Canada
3807,10/4/2010,42.54,,Canada
3808,10/4/2010,43.67,,Canada
3809,10/5/2010,83.39,,Canada
3810,10/5/2010,53.18,,Canada
3811,10/5/2010,35.8,,United States
3381,10/5/2010,18.74,,Canada
3812,10/5/2010,23,,United States
1174,10/6/2010,92.85,,Canada
3813,10/6/2010,16.49,,Canada
3814,10/6/2010,205.11,,Canada
3815,10/6/2010,25.99,,Canada
2870,10/6/2010,110.85,,Canada
3817,10/6/2010,25.2,,Canada
1803,10/6/2010,18.19,,Canada
2870,10/6/2010,13.39,,Canada
3816,10/6/2010,34.3,,Canada
2478,10/6/2010,70.51,,Canada
3819,10/6/2010,16.22,,Canada
3820,10/6/2010,9.98,,Canada
3821,10/7/2010,226.25,,Canada
3822,10/7/2010,16.05,,Canada
2487,10/7/2010,120.57,,Canada
3823,10/7/2010,52.83,,Canada
3722,10/7/2010,15.82,,Canada
3767,10/7/2010,47.78,,Canada
3824,10/7/2010,156,,United States
3789,10/7/2010,78.78,,Canada
2081,10/7/2010,136.57,,Canada
3825,10/7/2010,69.38,,Canada
3826,10/7/2010,26.61,,Canada
3827,10/7/2010,234.8,,Canada
3205,10/8/2010,31.13,,Canada
1681,10/8/2010,76.86,,Canada
3797,10/8/2010,145.94,,Canada
3830,10/8/2010,52.71,,Canada
3414,10/8/2010,33.05,,Canada
3354,10/8/2010,30.45,,Canada
3831,10/8/2010,163.02,,Canada
3834,10/9/2010,49.77,,Canada
3224,10/9/2010,131.79,,Canada
3835,10/9/2010,54.24,,Canada
3836,10/9/2010,137.41,,Canada
3837,10/9/2010,41.48,,Canada
3534,10/9/2010,66.22,,Canada
776,10/9/2010,130.06,,Canada
3840,10/10/2010,320.45,,Canada
3841,10/10/2010,48.42,,Canada
2243,10/10/2010,80.8,,Canada
3842,10/10/2010,33.81,,Canada
3630,10/10/2010,64.47,,Canada
3690,10/10/2010,89.27,,Canada
3845,10/11/2010,5.04,,Canada
3846,10/11/2010,69.38,,Canada
3843,10/11/2010,24.46,,Canada
3849,10/11/2010,21.95,,Canada
3850,10/11/2010,119.85,,Canada
3851,10/11/2010,79.58,,Canada
1759,10/11/2010,87.89,,Canada
1144,10/11/2010,86.05,,Canada
3853,10/12/2010,33.92,,Canada
3854,10/12/2010,24.7,,Canada
3691,10/12/2010,37.7,,Canada
3855,10/12/2010,16.05,,Canada
3856,10/12/2010,97.13,,Canada
3857,10/12/2010,59.8,,United States
3858,10/13/2010,25.83,,Canada
1659,10/13/2010,34.28,,Canada
3859,10/13/2010,32.09,,Canada
3860,10/13/2010,6.72,,Canada
1748,10/13/2010,21.58,,Canada
3599,10/13/2010,23.73,,Canada
3806,10/13/2010,15.48,,Canada
2415,10/13/2010,392.07,,Canada
3772,10/13/2010,36.56,,Canada
3861,10/13/2010,70.74,,Canada
3173,10/13/2010,287.6,,Canada
3862,10/13/2010,41.9,,Canada
3863,10/13/2010,152.08,,Canada
3864,10/13/2010,7.5,,United States
3319,10/13/2010,37.01,,Canada
3865,10/13/2010,15.12,,Canada
3866,10/13/2010,30.35,,Canada
3458,10/14/2010,33.34,,Canada
3867,10/14/2010,121.8,,Canada
1167,10/14/2010,45.48,,Canada
3827,10/14/2010,91.64,,Canada
3506,10/14/2010,34.44,,Canada
3868,10/14/2010,49.5,,Canada
259,10/14/2010,16.05,,Canada
3869,10/14/2010,9.24,,Canada
3871,10/14/2010,93.62,,Canada
3872,10/14/2010,18.17,,Canada
3873,10/14/2010,37.69,,Canada
2806,10/14/2010,229.1,,Canada
3675,10/14/2010,103.45,,Canada
3874,10/14/2010,13.11,,Canada
3875,10/14/2010,16.7,,Canada
3876,10/14/2010,46.04,,Canada
3877,10/14/2010,53.03,,Canada
3878,10/15/2010,42.79,,Canada
3879,10/15/2010,91.42,,Canada
3881,10/15/2010,74.24,,Canada
3321,10/15/2010,18.95,,Canada
3882,10/15/2010,58.65,,Canada
3883,10/15/2010,117.24,,Canada
3882,10/15/2010,61.02,,Canada
3884,10/15/2010,68.87,,Canada
3885,10/15/2010,48.48,,Canada
3886,10/15/2010,55.37,,Canada
3887,10/15/2010,6.6,,United States
3887,10/15/2010,24.2,,United States
3888,10/15/2010,45.6,,Canada
3889,10/15/2010,70.74,,Canada
3564,10/15/2010,98.25,,Canada
3890,10/16/2010,57.91,,Canada
786,10/16/2010,301.31,,Canada
3891,10/16/2010,48.2,,Canada
3892,10/16/2010,85.2,,Canada
1294,10/16/2010,131.51,,Canada
3895,10/16/2010,35.6,,Canada
3894,10/16/2010,15.7,,Canada
3896,10/16/2010,54.24,,Canada
3216,10/16/2010,251.99,,Canada
3898,10/16/2010,42.88,,Canada
2245,10/16/2010,24.41,,Canada
2967,10/17/2010,83.96,,Canada
3672,10/17/2010,13.56,,Canada
3899,10/17/2010,59.04,,Canada
3900,10/17/2010,22.52,,Canada
3901,10/17/2010,302.82,,Canada
3645,10/17/2010,21.41,,Canada
3800,10/17/2010,29.38,,Canada
3902,10/17/2010,38.8,,Canada
3904,10/17/2010,794.99,,United States
524,10/17/2010,145.85,,Canada
1395,10/17/2010,28.04,,Canada
3906,10/17/2010,73.05,,Canada
3905,10/17/2010,103.11,,Canada
3163,10/17/2010,87.24,,Canada
3907,10/17/2010,88.71,,Canada
832,10/17/2010,182.81,,Canada
3908,10/18/2010,20.61,,Canada
3910,10/18/2010,39.78,,Canada
3706,10/18/2010,22.58,,Canada
3706,10/18/2010,16.59,,Canada
3911,10/18/2010,115.49,,Canada
3205,10/18/2010,26.22,,Canada
718,10/18/2010,64.5,,United States
3913,10/18/2010,45.65,,Canada
3914,10/18/2010,56.27,,Canada
3912,10/18/2010,129.71,,Canada
3915,10/18/2010,50.09,,Canada
3916,10/18/2010,29.95,,Canada
3633,10/18/2010,25.78,,Canada
888,10/18/2010,87.45,,Canada
3917,10/18/2010,22.16,,Canada
3918,10/18/2010,27.69,,Canada
3919,10/18/2010,51.43,,Canada
3144,10/18/2010,23.52,,Canada
3551,10/18/2010,122.18,,Canada
3920,10/18/2010,16.54,,Canada
3921,10/18/2010,56.7,,Canada
3922,10/18/2010,24.3,,Canada
3842,10/18/2010,21.53,,Canada
3091,10/19/2010,20.68,,Canada
3923,10/19/2010,156.25,,Canada
3924,10/19/2010,445.83,,Canada
3600,10/19/2010,60.36,,Canada
3926,10/19/2010,68.93,,Canada
965,10/19/2010,33,,Canada
852,10/19/2010,26.95,,Canada
3927,10/19/2010,28.04,,Canada
3928,10/19/2010,5.59,,Canada
3929,10/19/2010,41.37,,Canada
3930,10/19/2010,89.27,,Canada
3931,10/19/2010,39.64,,Canada
3932,10/19/2010,17.64,,Canada
3933,10/20/2010,28.93,,Canada
3934,10/20/2010,16.43,,Canada
3313,10/20/2010,11.19,,Canada
3935,10/20/2010,94.58,,Canada
3936,10/20/2010,28.59,,Canada
3314,10/20/2010,72.83,,Canada
3937,10/20/2010,5.59,,Canada
3938,10/20/2010,41.44,,Canada
3939,10/20/2010,37.52,,Canada
524,10/20/2010,139.39,,Canada
2350,10/20/2010,45.98,,Canada
3940,10/20/2010,152.77,,Canada
806,10/20/2010,41.47,,Canada
3941,10/20/2010,182.28,,Canada
3942,10/21/2010,26.16,,Canada
3943,10/21/2010,78.7,,Canada
3264,10/21/2010,127.18,,Canada
3944,10/21/2010,128.82,,Canada
3945,10/21/2010,77.21,,Canada
2800,10/21/2010,58.96,,Canada
3947,10/21/2010,78.65,,Australia
3698,10/21/2010,64.86,,Canada
3948,10/21/2010,121.35,,Canada
3949,10/21/2010,72.66,,Canada
3950,10/21/2010,110.74,,Canada
3951,10/22/2010,9.77,,Canada
3952,10/22/2010,31.08,,Canada
3953,10/22/2010,40.27,,Canada
1900,10/22/2010,57.91,,Canada
2022,10/22/2010,52.34,,Canada
3732,10/22/2010,33,,Canada
3957,10/22/2010,72.91,,Canada
3958,10/22/2010,84.11,,Canada
3849,10/22/2010,35.19,,Canada
3959,10/22/2010,25.54,,Canada
3954,10/23/2010,106.45,,Canada
3961,10/23/2010,30.4,,Canada
3224,10/23/2010,122.38,,Canada
3962,10/23/2010,17.63,,Canada
3964,10/23/2010,9.94,,Canada
3967,10/23/2010,105.79,,Canada
3969,10/24/2010,426.32,,Canada
3970,10/24/2010,16.78,,Canada
3971,10/24/2010,104.33,,Canada
3972,10/24/2010,34.13,,Canada
3723,10/24/2010,53.01,,Canada
3973,10/24/2010,53.01,,Canada
3974,10/24/2010,155.34,,Canada
582,10/24/2010,98.06,,Canada
2514,10/25/2010,51.43,,Canada
3975,10/25/2010,111.57,,Canada
3976,10/25/2010,24.75,,Canada
3977,10/25/2010,71.81,,Canada
1582,10/25/2010,134.25,,Canada
3978,10/25/2010,38.87,,Canada
3979,10/25/2010,59.27,,Canada
3980,10/25/2010,125,,Canada
3981,10/25/2010,57.52,,Canada
3982,10/25/2010,35.14,,Canada
3983,10/25/2010,28.18,,Canada
3984,10/25/2010,44,,Canada
3973,10/26/2010,96.55,,Canada
3956,10/26/2010,83.09,,Canada
3985,10/26/2010,11.53,,Canada
3986,10/26/2010,66.26,,Canada
3465,10/26/2010,44.3,,Canada
3987,10/26/2010,139.13,,Canada
1823,10/26/2010,27.57,,Canada
3988,10/26/2010,87.63,,Canada
3989,10/26/2010,26.24,,Canada
1000,10/26/2010,102.55,,Canada
3966,10/26/2010,18.02,,Canada
3990,10/26/2010,17.97,,Canada
3991,10/26/2010,23.47,,Canada
3992,10/26/2010,8.03,,Canada
3615,10/26/2010,53.92,,Canada
3993,10/27/2010,55.43,,Canada
2487,10/27/2010,117.75,,Canada
3994,10/27/2010,20.06,,Canada
3995,10/27/2010,33.65,,Canada
3996,10/27/2010,108.48,,Canada
3882,10/27/2010,100.69,,Canada
888,10/27/2010,63.67,,Canada
3997,10/27/2010,23.56,,Canada
3113,10/27/2010,90.91,,Canada
2405,10/27/2010,72.38,,Canada
3998,10/27/2010,70.06,,Canada
4000,10/27/2010,46.36,,Canada
4002,10/27/2010,10.82,,Canada
4003,10/27/2010,40.28,,Canada
4004,10/27/2010,42.15,,Canada
3968,10/28/2010,13.8,,Australia
3010,10/28/2010,36.61,,Canada
3036,10/28/2010,85.6,,Canada
157,10/28/2010,57.8,,Canada
4005,10/28/2010,62.87,,Canada
4006,10/28/2010,37.86,,Canada
3965,10/28/2010,28.3,,Canada
4009,10/28/2010,39.22,,Canada
2504,10/29/2010,343.72,,Canada
3600,10/29/2010,32.09,,Canada
1594,10/29/2010,35.44,,Canada
4011,10/29/2010,28.72,,Canada
3481,10/30/2010,259.62,,Canada
3481,10/30/2010,45.54,,Canada
3481,10/30/2010,21.02,,Canada
2561,10/30/2010,28.14,,Canada
2905,10/30/2010,53.22,,Canada
4012,10/30/2010,16.05,,Canada
4013,10/31/2010,43.67,,Canada
4014,10/31/2010,31.19,,Canada
4015,10/31/2010,114.45,,Canada
4016,10/31/2010,264.53,,Canada
4017,10/31/2010,34.41,,Canada
4020,10/31/2010,159.78,,Canada
4019,10/31/2010,37.46,,Canada
4022,10/31/2010,27.69,,Canada
4023,10/31/2010,38.75,,Canada
4024,10/31/2010,11.53,,Canada
4026,10/31/2010,41.92,,Canada
4027,10/31/2010,14.34,,Canada
4025,11/1/2010,122.81,,Canada
4028,11/1/2010,286.05,,Canada
4029,11/1/2010,71.58,,Canada
4030,11/1/2010,32.5,,Canada
3707,11/1/2010,100.64,,Canada
4031,11/1/2010,24.89,,Canada
3998,11/1/2010,26.5,,Canada
3999,11/1/2010,54.52,,Canada
3975,11/1/2010,138.2,,Canada
1966,11/1/2010,141.61,,Canada
3785,11/1/2010,63.58,,Canada
4032,11/1/2010,33.39,,Canada
4033,11/1/2010,19.72,,Canada
4034,11/2/2010,37.9,,United States
3215,11/2/2010,69.44,,Canada
4035,11/2/2010,8,,Australia
2709,11/2/2010,30.74,,Canada
3199,11/2/2010,19.72,,Canada
1803,11/2/2010,28.82,,Canada
4036,11/2/2010,25.03,,Canada
3999,11/2/2010,8.98,,Canada
4037,11/2/2010,87.52,,Canada
1900,11/2/2010,235.83,,Canada
2188,11/2/2010,26.5,,Canada
1898,11/2/2010,54.3,,Canada
4038,11/2/2010,33.71,,Canada
4040,11/2/2010,60.01,,Canada
4041,11/2/2010,134.47,,Canada
4042,11/2/2010,142.85,,Canada
2968,11/2/2010,52.66,,Canada
4008,11/2/2010,151.66,,Canada
4044,11/2/2010,76.11,,Canada
4007,11/3/2010,444.68,,Canada
3600,11/3/2010,45.03,,Canada
1803,11/3/2010,53.86,,Canada
3722,11/3/2010,210.59,,Canada
4045,11/3/2010,51.08,,Canada
851,11/3/2010,63.28,,Canada
4046,11/3/2010,27.62,,Canada
459,11/3/2010,148.89,,Canada
4048,11/3/2010,103.01,,Canada
4049,11/3/2010,82.72,,Canada
4050,11/3/2010,94.92,,Canada
4051,11/3/2010,88.82,,Canada
4052,11/3/2010,98.65,,Canada
4053,11/3/2010,57.8,,Canada
4054,11/4/2010,49.54,,United States
3955,11/4/2010,56.27,,Canada
1898,11/4/2010,18.53,,Canada
4056,11/4/2010,39.72,,Canada
4057,11/4/2010,67.76,,Canada
2504,11/4/2010,47.69,,Canada
4058,11/4/2010,29.45,,Canada
4059,11/4/2010,28.35,,Canada
4061,11/4/2010,4.73,,Canada
4060,11/4/2010,20.95,,United States
4062,11/4/2010,42.53,,Canada
4063,11/4/2010,138.34,,Canada
4064,11/4/2010,31.3,,Canada
4065,11/4/2010,32.71,,Canada
4066,11/5/2010,59.86,,Canada
4067,11/5/2010,49.25,,Canada
1803,11/5/2010,97.86,,Canada
4068,11/5/2010,68.68,,Canada
4069,11/5/2010,73.28,,Canada
4070,11/5/2010,121.98,,Canada
3924,11/5/2010,610.51,,Canada
3418,11/6/2010,109.76,,Canada
4075,11/7/2010,21.41,,Canada
939,11/7/2010,54.97,,Canada
4001,11/7/2010,79.92,,Canada
4077,11/7/2010,51.46,,Canada
3876,11/7/2010,70.73,,Canada
4080,11/7/2010,15.5,,Canada
4075,11/7/2010,10,,Canada
4081,11/7/2010,21.41,,Canada
4082,11/7/2010,34.69,,Canada
1266,11/7/2010,21.2,,Canada
3405,11/7/2010,88.34,,Canada
4083,11/7/2010,60.85,,Canada
4084,11/8/2010,104.96,,Canada
3317,11/8/2010,48.83,,Canada
4086,11/8/2010,31.26,,Canada
4087,11/8/2010,20.11,,Canada
4088,11/8/2010,103.56,,Canada
3511,11/8/2010,80.23,,Canada
1801,11/8/2010,49.66,,Canada
4089,11/8/2010,47.64,,United States
3224,11/8/2010,179.49,,Canada
4090,11/8/2010,29.83,,Canada
4091,11/8/2010,24.05,,Canada
3070,11/9/2010,81.93,,Canada
4092,11/9/2010,64.52,,Canada
3113,11/9/2010,159.83,,Canada
325,11/9/2010,149.1,,Canada
4095,11/9/2010,42.42,,Canada
4096,11/9/2010,167.64,,Canada
4098,11/9/2010,29.09,,Canada
3988,11/9/2010,16.27,,Canada
4101,11/9/2010,25.1,,Canada
4102,11/9/2010,52.75,,Canada
3087,11/9/2010,135.39,,Canada
4103,11/9/2010,44.68,,Canada
3396,11/9/2010,57.62,,Canada
4104,11/10/2010,501.01,,Canada
3142,11/10/2010,59.72,,Canada
2801,11/10/2010,127.8,,Canada
798,11/10/2010,64.11,,Canada
4105,11/10/2010,111.9,,Canada
4106,11/10/2010,58.08,,Canada
2616,11/10/2010,161.31,,Canada
4107,11/10/2010,38.14,,Canada
4097,11/10/2010,35.14,,Canada
4108,11/10/2010,54.21,,Canada
1244,11/10/2010,206.9,,Canada
4110,11/11/2010,49.55,,Canada
4093,11/11/2010,90.68,,Canada
582,11/11/2010,74.69,,Canada
4111,11/11/2010,40.68,,Canada
4112,11/11/2010,87.36,,Canada
4113,11/11/2010,465.62,,Canada
4114,11/11/2010,19.27,,Canada
1611,11/11/2010,31.41,,Canada
4115,11/11/2010,20.1,,United States
4116,11/11/2010,100.91,,Canada
3722,11/11/2010,16.05,,Canada
4117,11/11/2010,40.69,,Canada
4119,11/11/2010,19.78,,Canada
3827,11/11/2010,139.39,,Canada
3912,11/12/2010,91.35,,Canada
1978,11/12/2010,117.85,,Canada
4120,11/12/2010,679.88,,Canada
4121,11/12/2010,43.67,,Canada
4123,11/12/2010,17.86,,Canada
1756,11/12/2010,39.78,,Canada
4124,11/12/2010,45.47,,Canada
4126,11/12/2010,64.42,,Canada
4127,11/12/2010,17.48,,Canada
4128,11/12/2010,44.13,,Canada
4129,11/13/2010,59.9,,Canada
2482,11/13/2010,139.56,,Canada
4130,11/13/2010,20.21,,Canada
1910,11/13/2010,18.48,,Canada
4073,11/13/2010,12.47,,Canada
4132,11/14/2010,76.28,,Canada
4133,11/14/2010,23.94,,Canada
4134,11/14/2010,17.9,,United States
4136,11/14/2010,49.98,,Canada
4137,11/14/2010,58.7,,Canada
4138,11/14/2010,127.13,,Canada
4125,11/14/2010,34.65,,Canada
3418,11/15/2010,56.14,,Canada
4139,11/15/2010,23.5,,Canada
4140,11/15/2010,95.65,,Canada
3764,11/15/2010,39.44,,Canada
4141,11/15/2010,74.29,,Canada
2169,11/15/2010,35.54,,Canada
1817,11/15/2010,54.35,,Canada
4143,11/15/2010,35.5,,Canada
4144,11/15/2010,15.57,,Canada
3907,11/15/2010,76.44,,Canada
4145,11/15/2010,32.43,,Canada
3071,11/15/2010,28.67,,Canada
4146,11/15/2010,122.49,,Canada
4147,11/15/2010,326.95,,Canada
4093,11/15/2010,1451.52,,Canada
4149,11/16/2010,24.53,,Canada
4150,11/16/2010,62.64,,Canada
4151,11/16/2010,35.23,,Canada
4152,11/16/2010,48.09,,Canada
4153,11/16/2010,9.24,,Canada
2081,11/16/2010,268.93,,Canada
2074,11/16/2010,19.15,,Canada
4154,11/16/2010,13.49,,Canada
2486,11/16/2010,9.71,,Canada
2486,11/16/2010,49.35,,Canada
4155,11/16/2010,21.3,,Canada
4156,11/16/2010,24.75,,Canada
4157,11/16/2010,30.91,,Canada
3746,11/16/2010,27.46,,Canada
2616,11/17/2010,66.59,,Canada
4158,11/17/2010,33.62,,Canada
3070,11/17/2010,66.41,,Canada
1546,11/17/2010,182.83,,Canada
965,11/17/2010,71.19,,Canada
2314,11/17/2010,91.59,,Canada
4015,11/17/2010,40.01,,Canada
4160,11/17/2010,32.42,,Canada
4161,11/17/2010,33.79,,Canada
4159,11/17/2010,63.48,,Canada
1244,11/17/2010,116.39,,Canada
4162,11/17/2010,33.7,,Canada
4163,11/18/2010,359.28,,Canada
4164,11/18/2010,126.96,,Canada
4165,11/18/2010,34.97,,Canada
2218,11/18/2010,21.41,,Canada
4166,11/18/2010,46.39,,Canada
4167,11/18/2010,281.14,,Canada
4168,11/18/2010,20.11,,Canada
4169,11/18/2010,61.74,,Canada
4170,11/18/2010,31.19,,Canada
4171,11/18/2010,32.2,,Canada
4172,11/19/2010,20.16,,Canada
4173,11/19/2010,255.69,,Canada
4174,11/19/2010,3.85,,United States
4175,11/19/2010,51.09,,Canada
4176,11/19/2010,74.92,,Canada
4177,11/19/2010,30.17,,Canada
2074,11/19/2010,30.51,,Canada
4178,11/19/2010,16.01,,Canada
3880,11/19/2010,48.04,,Canada
4179,11/19/2010,29.21,,Canada
4180,11/19/2010,32.77,,Canada
4181,11/20/2010,10.5,,Canada
4182,11/20/2010,44.75,,Canada
4148,11/21/2010,491.34,,Canada
4183,11/21/2010,11.07,,Canada
1437,11/21/2010,35.98,,Canada
672,11/21/2010,31.8,,Canada
4187,11/22/2010,275.66,,Canada
4010,11/22/2010,123.51,,Canada
4188,11/22/2010,55.43,,Canada
4190,11/22/2010,43.67,,Canada
4191,11/22/2010,16.05,,Canada
4192,11/22/2010,69.78,,Canada
4193,11/22/2010,13.8,,France
2206,11/22/2010,129.2,,Canada
2206,11/22/2010,14.7,,Canada
4194,11/22/2010,60.8,,Canada
4195,11/22/2010,133.73,,Canada
4197,11/22/2010,20.37,,Canada
4198,11/22/2010,39.32,,Canada
4199,11/22/2010,17.63,,Canada
4201,11/23/2010,31.47,,Canada
4202,11/23/2010,29.3,,United States
4147,11/23/2010,55.43,,Canada
4203,11/23/2010,66.94,,Canada
4200,11/23/2010,118.88,,Canada
3595,11/23/2010,18.71,,Canada
3880,11/23/2010,35.12,,Canada
4204,11/23/2010,24.75,,Canada
4075,11/23/2010,14.41,,Canada
3381,11/23/2010,15.38,,Canada
4206,11/23/2010,31.45,,Canada
2041,11/23/2010,437.54,,Canada
4207,11/23/2010,32.09,,Canada
4186,11/23/2010,20.37,,Canada
4208,11/23/2010,43.67,,Canada
4209,11/23/2010,39.1,,Canada
4210,11/24/2010,158.18,,Canada
2472,11/24/2010,25.36,,Canada
4212,11/24/2010,267.19,,Canada
2768,11/24/2010,68.82,,Canada
4205,11/24/2010,47.67,,Canada
